Timestamp,Longitude,Latitude,Speed,Operatorname,Operator,CGI,Cellname,Node,CellID,LAC,NetworkTech,NetworkMode,RSRP,RSRQ,SNR,CQI,LTERSSI,ARFCN,DL+AF8-bitrate,UL+AF8-bitrate,PSC,Altitude,Height,Accuracy,Location,State,PINGAVG,PINGMIN,PINGMAX,PINGSTDEV,PINGLOSS,TESTDOWNLINK,TESTUPLINK,TESTDOWNLINKMAX,TESTUPLINKMAX,Test+AF8-Status,DataConnection+AF8-Type,DataConnection+AF8-Info,Layer,Filemark,IMEI,Distance,Bearing,IP,TA,EVENT,EVENTDETAILS,IMSI,MSISDN,SERVINGTIME,CELLHEX,NODEHEX,LACHEX,RAWCELLID,VERSION+AF8-NAME,VERSION+AF8-CODE,DEVICE,BAND,R8,R9,R10,NTech1,NCellName1,NCellid1,NLAC1,NCell1,NARFCN1,NRxLev1,NQual1,NDistance1,NBearing1,NTech2,NCellName2,NCellid2,NLAC2,NCell2,NARFCN2,NRxLev2,NQual2,NDistance2,NBearing2,NTech3,NCellName3,NCellid3,NLAC3,NCell3,NARFCN3,NRxLev3,NQual3,NDistance3,NBearing3,NTech4,NCellName4,NCellid4,NLAC4,NCell4,NARFCN4,NRxLev4,NQual4,NDistance4,NBearing4,NTech5,NCellName5,NCellid5,NLAC5,NCell5,NARFCN5,NRxLev5,NQual5,NDistance5,NBearing5,NTech6,NCellName6,NCellid6,NLAC6,NCell6,NARFCN6,NRxLev6,NQual6,NDistance6,NBearing6,NTech7,NCellName7,NCellid7,NLAC7,NCell7,NARFCN7,NRxLev7,NQual7,NDistance7,NBearing7,NTech8,NCellName8,NCellid8,NLAC8,NCell8,NARFCN8,NRxLev8,NQual8,NDistance8,NBearing8,NTech9,NCellName9,NCellid9,NLAC9,NCell9,NARFCN9,NRxLev9,NQual9,NDistance9,NBearing9,NTech10,NCellName10,NCellid10,NLAC10,NCell10,NARFCN10,NRxLev10,NQual10,NDistance10,NBearing10,NTech11,NCellName11,NCellid11,NLAC11,NCell11,NARFCN11,NRxLev11,NQual11,NDistance11,NBearing11,NTech12,NCellName12,NCellid12,NLAC12,NCell12,NARFCN12,NRxLev12,NQual12,NDistance12,NBearing12,NTech13,NCellName13,NCellid13,NLAC13,NCell13,NARFCN13,NRxLev13,NQual13,NDistance13,NBearing13,NTech14,NCellName14,NCellid14,NLAC14,NCell14,NARFCN14,NRxLev14,NQual14,NDistance14,NBearing14,NTech15,NCellName15,NCellid15,NLAC15,NCell15,NARFCN15,NRxLev15,NQual15,NDistance15,NBearing15,NTech16,NCellName16,NCellid16,NLAC16,NCell16,NARFCN16,NRxLev16,NQual16,NDistance16,NBearing16,NTech17,NCellName17,NCellid17,NLAC17,NCell17,NARFCN17,NRxLev17,NQual17,NDistance17,NBearing17,NTech18,NCellName18,NCellid18,NLAC18,NCell18,NARFCN18,NRxLev18,NQual18,NDistance18,NBearing18,geometry
2019+AC0-11+AC0-24 12:25:07,+AC0-76.57231,44.254967,0,TELUS,302610,3026105600900003,,540113,3,56009,4G,LTE,+AC0-103,+AC0-10,8.2,+AC0-,+AC0-72,66811,7290,43,46,68,68,10,G,D,,,,,,,,,,UPLOAD/DOWNLOAD,M,13,1,,,+AC0-1,1000,25.103.21.195,7.0,,,,,296,3,83DD1,DAC9,138268931,17.6,309,samsung:SM+AC0-G970U:PPR1.180610.011,L66,,,,4G,,,,274.0,900.0,+AC0-95,+AC0-10,,,4G,,,,417.0,5145.0,+AC0-96,+AC0-13,,,4G,,,,46.0,5145.0,+AC0-99,+AC0-12,,,4G,,,,33.0,5145.0,+AC0-103,+AC0-17,,,4G,,,,93.0,900.0,+AC0-104,+AC0-19,,,4G,,,,312.0,900.0,+AC0-105,+AC0-16,,,4G,,,,33.0,66811.0,+AC0-106,+AC0-18,,,4G,,,,80.0,900.0,+AC0-106,+AC0-20,,,4G,,,,348.0,900.0,+AC0-107,+AC0-17,,,4G,,,,321.0,5145.0,+AC0-108,+AC0-18,,,4G,,,,233.0,900.0,+AC0-110,+AC0-17,,,4G,,,,72.0,66811.0,+AC0-113,+AC0-20,,,4G,,,,83.0,66811.0,+AC0-113,+AC0-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (+AC0-76.57231 44.254967)
2019+AC0-11+AC0-24 12:25:08,+AC0-76.57231,44.254967,0,TELUS,302610,3026105600900003,,540113,3,56009,4G,LTE,+AC0-99,+AC0-11,8.2,+AC0-,+AC0-72,66811,16426,212,46,68,68,10,G,D,,,,,,,,,,UPLOAD/DOWNLOAD,M,13,1,,,+AC0-1,1000,25.103.21.195,6.0,,,,,297,3,83DD1,DAC9,138268931,17.6,309,samsung:SM+AC0-G970U:PPR1.180610.011,L66,,,,4G,,,,274.0,900.0,+AC0-96,+AC0-12,,,4G,,,,417.0,5145.0,+AC0-97,+AC0-14,,,4G,,,,46.0,5145.0,+AC0-99,+AC0-14,,,4G,,,,80.0,900.0,+AC0-100,+AC0-20,,,4G,,,,93.0,900.0,+AC0-100,+AC0-20,,,4G,,,,33.0,5145.0,+AC0-101,+AC0-17,,,4G,,,,233.0,900.0,+AC0-102,+AC0-20,,,4G,,,,312.0,900.0,+AC0-104,+AC0-18,,,4G,,,,348.0,900.0,+AC0-104,+AC0-18,,,4G,,,,321.0,5145.0,+AC0-104,+AC0-18,,,4G,,,,72.0,66811.0,+AC0-107,+AC0-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (+AC0-76.57231 44.254967)
2019+AC0-11+AC0-24 12:25:09,+AC0-76.57231,44.254965999999996,0,TELUS,302610,3026105600900003,,540113,3,56009,4G,LTE,+AC0-99,+AC0-11,8.2,+AC0-,+AC0-72,66811,14147,259,46,68,68,10,G,D,,,,,,,,,,UPLOAD/DOWNLOAD,M,13,1,,,+AC0-1,1000,25.103.21.195,6.0,,,,,298,3,83DD1,DAC9,138268931,17.6,309,samsung:SM+AC0-G970U:PPR1.180610.011,L66,,,,4G,,,,274.0,900.0,+AC0-96,+AC0-12,,,4G,,,,417.0,5145.0,+AC0-97,+AC0-14,,,4G,,,,46.0,5145.0,+AC0-99,+AC0-14,,,4G,,,,80.0,900.0,+AC0-100,+AC0-20,,,4G,,,,93.0,900.0,+AC0-100,+AC0-20,,,4G,,,,33.0,5145.0,+AC0-101,+AC0-17,,,4G,,,,233.0,900.0,+AC0-102,+AC0-20,,,4G,,,,312.0,900.0,+AC0-104,+AC0-18,,,4G,,,,348.0,900.0,+AC0-104,+AC0-18,,,4G,,,,321.0,5145.0,+AC0-104,+AC0-18,,,4G,,,,72.0,66811.0,+AC0-107,+AC0-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (+AC0-76.57231 44.254966)
2019+AC0-11+AC0-24 12:25:10,+AC0-76.57231,44.254965999999996,0,TELUS,302610,3026105600900003,,540113,3,56009,4G,LTE,+AC0-99,+AC0-11,8.2,+AC0-,+AC0-72,66811,14147,259,46,68,68,10,G,D,,,,,,,,,,,M,13,1,,,+AC0-1,1000,25.103.21.195,6.0,DOWNLOAD ERROR,,,,298,3,83DD1,DAC9,138268931,17.6,309,samsung:SM+AC0-G970U:PPR1.180610.011,L66,,,,4G,,,,274.0,900.0,+AC0-96,+AC0-12,,,4G,,,,417.0,5145.0,+AC0-97,+AC0-14,,,4G,,,,46.0,5145.0,+AC0-99,+AC0-14,,,4G,,,,80.0,900.0,+AC0-100,+AC0-20,,,4G,,,,93.0,900.0,+AC0-100,+AC0-20,,,4G,,,,33.0,5145.0,+AC0-101,+AC0-17,,,4G,,,,233.0,900.0,+AC0-102,+AC0-20,,,4G,,,,312.0,900.0,+AC0-104,+AC0-18,,,4G,,,,348.0,900.0,+AC0-104,+AC0-18,,,4G,,,,321.0,5145.0,+AC0-104,+AC0-18,,,4G,,,,72.0,66811.0,+AC0-107,+AC0-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (+AC0-76.57231 44.254966)
2019+AC0-11+AC0-24 12:25:10,+AC0-76.57231,44.254965999999996,0,TELUS,302610,3026105600900003,,540113,3,56009,4G,LTE,+AC0-100,+AC0-10,8.2,+AC0-,+AC0-72,66811,23618,500,46,68,68,10,G,D,,,,,,,,,,,M,13,1,,,+AC0-1,1000,25.103.21.195,6.0,,,,,299,3,83DD1,DAC9,138268931,17.6,309,samsung:SM+AC0-G970U:PPR1.180610.011,L66,,,,4G,,,,274.0,900.0,+AC0-95,+AC0-10,,,4G,,,,417.0,5145.0,+AC0-96,+AC0-13,,,4G,,,,46.0,5145.0,+AC0-98,+AC0-12,,,4G,,,,33.0,5145.0,+AC0-103,+AC0-17,,,4G,,,,33.0,66811.0,+AC0-105,+AC0-16,,,4G,,,,312.0,900.0,+AC0-106,+AC0-18,,,4G,,,,205.0,5145.0,+AC0-106,+AC0-20,,,4G,,,,348.0,900.0,+AC0-107,+AC0-19,,,4G,,,,80.0,900.0,+AC0-107,+AC0-20,,,4G,,,,80.0,5145.0,+AC0-107,+AC0-20,,,4G,,,,93.0,900.0,+AC0-109,+AC0-20,,,4G,,,,321.0,5145.0,+AC0-109,+AC0-17,,,4G,,,,233.0,900.0,+AC0-112,+AC0-20,,,4G,,,,72.0,66811.0,+AC0-113,+AC0-19,,,4G,,,,83.0,66811.0,+AC0-114,+AC0-20,,,4G,,,,474.0,66811.0,+AC0-115,+AC0-20,,,,,,,,,,,,,,,,,,,,,,,POINT (+AC0-76.57231 44.254966)
2019+AC0-11+AC0-24 12:25:10,+AC0-76.57231,44.254965999999996,0,TELUS,302610,3026105600900003,,540113,3,56009,4G,LTE,+AC0-100,+AC0-10,8.2,+AC0-,+AC0-72,66811,23618,500,46,68,68,10,G,D,,,,,,17019.0,207.0,20029.0,337.0,,M,13,1,,,+AC0-1,1000,25.103.21.195,6.0,UL/DL TEST,,,,299,3,83DD1,DAC9,138268931,17.6,309,samsung:SM+AC0-G970U:PPR1.180610.011,L66,,,,4G,,,,274.0,900.0,+AC0-95,+AC0-10,,,4G,,,,417.0,5145.0,+AC0-96,+AC0-13,,,4G,,,,46.0,5145.0,+AC0-98,+AC0-12,,,4G,,,,33.0,5145.0,+AC0-103,+AC0-17,,,4G,,,,33.0,66811.0,+AC0-105,+AC0-16,,,4G,,,,312.0,900.0,+AC0-106,+AC0-18,,,4G,,,,205.0,5145.0,+AC0-106,+AC0-20,,,4G,,,,348.0,900.0,+AC0-107,+AC0-19,,,4G,,,,80.0,900.0,+AC0-107,+AC0-20,,,4G,,,,80.0,5145.0,+AC0-107,+AC0-20,,,4G,,,,93.0,900.0,+AC0-109,+AC0-20,,,4G,,,,321.0,5145.0,+AC0-109,+AC0-17,,,4G,,,,233.0,900.0,+AC0-112,+AC0-20,,,4G,,,,72.0,66811.0,+AC0-113,+AC0-19,,,4G,,,,83.0,66811.0,+AC0-114,+AC0-20,,,4G,,,,474.0,66811.0,+AC0-115,+AC0-20,,,,,,,,,,,,,,,,,,,,,,,POINT (+AC0-76.57231 44.254966)
2019+AC0-11+AC0-24 12:25:10,+AC0-76.57231,44.254965999999996,0,TELUS,302610,3026105600900003,,540113,3,56009,4G,LTE,+AC0-100,+AC0-10,8.2,+AC0-,+AC0-72,66811,23618,500,46,68,68,10,G,D,,,,,,,,,,,M,13,1,,,+AC0-1,1000,25.103.21.195,6.0,DATA TEST SEQUENCE,,,,299,3,83DD1,DAC9,138268931,17.6,309,samsung:SM+AC0-G970U:PPR1.180610.011,L66,,,,4G,,,,274.0,900.0,+AC0-95,+AC0-10,,,4G,,,,417.0,5145.0,+AC0-96,+AC0-13,,,4G,,,,46.0,5145.0,+AC0-98,+AC0-12,,,4G,,,,33.0,5145.0,+AC0-103,+AC0-17,,,4G,,,,33.0,66811.0,+AC0-105,+AC0-16,,,4G,,,,312.0,900.0,+AC0-106,+AC0-18,,,4G,,,,205.0,5145.0,+AC0-106,+AC0-20,,,4G,,,,348.0,900.0,+AC0-107,+AC0-19,,,4G,,,,80.0,900.0,+AC0-107,+AC0-20,,,4G,,,,80.0,5145.0,+AC0-107,+AC0-20,,,4G,,,,93.0,900.0,+AC0-109,+AC0-20,,,4G,,,,321.0,5145.0,+AC0-109,+AC0-17,,,4G,,,,233.0,900.0,+AC0-112,+AC0-20,,,4G,,,,72.0,66811.0,+AC0-113,+AC0-19,,,4G,,,,83.0,66811.0,+AC0-114,+AC0-20,,,4G,,,,474.0,66811.0,+AC0-115,+AC0-20,,,,,,,,,,,,,,,,,,,,,,,POINT (+AC0-76.57231 44.254966)
2019+AC0-11+AC0-24 12:25:11,+AC0-76.57231,44.254965999999996,0,TELUS,302610,3026105600900003,,540113,3,56009,4G,LTE,+AC0-100,+AC0-10,8.2,+AC0-,+AC0-72,66811,10335,107,46,68,68,10,G,D,,,,,,,,,,PING,M,13,1,,,+AC0-1,1000,25.103.21.195,6.0,,,,,300,3,83DD1,DAC9,138268931,17.6,309,samsung:SM+AC0-G970U:PPR1.180610.011,L66,,,,4G,,,,274.0,900.0,+AC0-95,+AC0-10,,,4G,,,,417.0,5145.0,+AC0-96,+AC0-13,,,4G,,,,46.0,5145.0,+AC0-98,+AC0-12,,,4G,,,,33.0,5145.0,+AC0-103,+AC0-17,,,4G,,,,33.0,66811.0,+AC0-105,+AC0-16,,,4G,,,,312.0,900.0,+AC0-106,+AC0-18,,,4G,,,,205.0,5145.0,+AC0-106,+AC0-20,,,4G,,,,348.0,900.0,+AC0-107,+AC0-19,,,4G,,,,80.0,900.0,+AC0-107,+AC0-20,,,4G,,,,80.0,5145.0,+AC0-107,+AC0-20,,,4G,,,,93.0,900.0,+AC0-109,+AC0-20,,,4G,,,,321.0,5145.0,+AC0-109,+AC0-17,,,4G,,,,233.0,900.0,+AC0-112,+AC0-20,,,4G,,,,72.0,66811.0,+AC0-113,+AC0-19,,,4G,,,,83.0,66811.0,+AC0-114,+AC0-20,,,4G,,,,474.0,66811.0,+AC0-115,+AC0-20,,,,,,,,,,,,,,,,,,,,,,,POINT (+AC0-76.57231 44.254966)
2019+AC0-11+AC0-24 12:25:11,+AC0-76.57231,44.254965999999996,0,TELUS,302610,3026105600900003,,540113,3,56009,4G,LTE,+AC0-100,+AC0-10,8.2,+AC0-,+AC0-72,66811,10335,107,46,68,68,10,G,D,198.0,198.0,198.0,0.0,0.0,,,,,PING,M,13,1,,,+AC0-1,1000,25.103.21.195,6.0,PING TEST,,,,300,3,83DD1,DAC9,138268931,17.6,309,samsung:SM+AC0-G970U:PPR1.180610.011,L66,,,,4G,,,,274.0,900.0,+AC0-95,+AC0-10,,,4G,,,,417.0,5145.0,+AC0-96,+AC0-13,,,4G,,,,46.0,5145.0,+AC0-98,+AC0-12,,,4G,,,,33.0,5145.0,+AC0-103,+AC0-17,,,4G,,,,33.0,66811.0,+AC0-105,+AC0-16,,,4G,,,,312.0,900.0,+AC0-106,+AC0-18,,,4G,,,,205.0,5145.0,+AC0-106,+AC0-20,,,4G,,,,348.0,900.0,+AC0-107,+AC0-19,,,4G,,,,80.0,900.0,+AC0-107,+AC0-20,,,4G,,,,80.0,5145.0,+AC0-107,+AC0-20,,,4G,,,,93.0,900.0,+AC0-109,+AC0-20,,,4G,,,,321.0,5145.0,+AC0-109,+AC0-17,,,4G,,,,233.0,900.0,+AC0-112,+AC0-20,,,4G,,,,72.0,66811.0,+AC0-113,+AC0-19,,,4G,,,,83.0,66811.0,+AC0-114,+AC0-20,,,4G,,,,474.0,66811.0,+AC0-115,+AC0-20,,,,,,,,,,,,,,,,,,,,,,,POINT (+AC0-76.57231 44.254966)
2019+AC0-11+AC0-24 12:25:12,+AC0-76.57231,44.254965999999996,0,TELUS,302610,3026105600900003,,540113,3,56009,4G,LTE,+AC0-99,+AC0-10,8.2,+AC0-,+AC0-72,66811,129,5616,46,68,68,10,G,D,,,,,,,,,,,M,13,1,,,+AC0-1,1000,25.103.21.195,7.0,,,,,300,3,83DD1,DAC9,138268931,17.6,309,samsung:SM+AC0-G970U:PPR1.180610.011,L66,,,,4G,,,,274.0,900.0,+AC0-95,+AC0-10,,,4G,,,,417.0,5145.0,+AC0-96,+AC0-13,,,4G,,,,46.0,5145.0,+AC0-98,+AC0-12,,,4G,,,,33.0,5145.0,+AC0-103,+AC0-17,,,4G,,,,33.0,66811.0,+AC0-105,+AC0-16,,,4G,,,,312.0,900.0,+AC0-106,+AC0-18,,,4G,,,,205.0,5145.0,+AC0-106,+AC0-20,,,4G,,,,348.0,900.0,+AC0-107,+AC0-19,,,4G,,,,80.0,900.0,+AC0-107,+AC0-20,,,4G,,,,80.0,5145.0,+AC0-107,+AC0-20,,,4G,,,,93.0,900.0,+AC0-109,+AC0-20,,,4G,,,,321.0,5145.0,+AC0-109,+AC0-17,,,4G,,,,233.0,900.0,+AC0-112,+AC0-20,,,4G,,,,72.0,66811.0,+AC0-113,+AC0-19,,,4G,,,,83.0,66811.0,+AC0-114,+AC0-20,,,4G,,,,474.0,66811.0,+AC0-115,+AC0-20,,,,,,,,,,,,,,,,,,,,,,,POINT (+AC0-76.57231 44.254966)
2019+AC0-11+AC0-24 12:25:13,+AC0-76.57231,44.254965999999996,0,TELUS,302610,3026105600900003,,540113,3,56009,4G,LTE,+AC0-99,+AC0-10,8.2,+AC0-,+AC0-72,66811,129,5616,46,68,68,10,G,D,,,,,,,,,,,M,13,1,,,+AC0-1,1000,25.103.21.195,7.0,,,,,301,3,83DD1,DAC9,138268931,17.6,309,samsung:SM+AC0-G970U:PPR1.180610.011,L66,,,,4G,,,,274.0,900.0,+AC0-97,+AC0-15,,,4G,,,,417.0,5145.0,+AC0-97,+AC0-14,,,4G,,,,46.0,5145.0,+AC0-99,+AC0-13,,,4G,,,,348.0,900.0,+AC0-101,+AC0-17,,,4G,,,,233.0,900.0,+AC0-101,+AC0-19,,,4G,,,,93.0,900.0,+AC0-101,+AC0-18,,,4G,,,,312.0,900.0,+AC0-102,+AC0-20,,,4G,,,,80.0,900.0,+AC0-102,+AC0-20,,,4G,,,,342.0,66811.0,+AC0-103,+AC0-17,,,4G,,,,33.0,5145.0,+AC0-103,+AC0-20,,,4G,,,,205.0,5145.0,+AC0-104,+AC0-20,,,4G,,,,321.0,5145.0,+AC0-105,+AC0-20,,,4G,,,,80.0,5145.0,+AC0-105,+AC0-19,,,4G,,,,33.0,66811.0,+AC0-107,+AC0-20,,,4G,,,,72.0,66811.0,+AC0-108,+AC0-20,,,4G,,,,106.0,66811.0,+AC0-108,+AC0-20,,,,,,,,,,,,,,,,,,,,,,,POINT (+AC0-76.57231 44.254966)
2019+AC0-11+AC0-24 12:25:14,+AC0-76.57231,44.254965999999996,0,TELUS,302610,3026105600900003,,540113,3,56009,4G,LTE,+AC0-99,+AC0-10,8.2,+AC0-,+AC0-72,66811,704,1805,46,68,68,10,G,D,,,,,,,,,,UPLOAD/DOWNLOAD,M,13,1,,,+AC0-1,1000,25.103.21.195,7.0,,,,,302,3,83DD1,DAC9,138268931,17.6,309,samsung:SM+AC0-G970U:PPR1.180610.011,L66,,,,4G,,,,274.0,900.0,+AC0-97,+AC0-15,,,4G,,,,417.0,5145.0,+AC0-97,+AC0-14,,,4G,,,,46.0,5145.0,+AC0-99,+AC0-13,,,4G,,,,348.0,900.0,+AC0-101,+AC0-17,,,4G,,,,233.0,900.0,+AC0-101,+AC0-19,,,4G,,,,93.0,900.0,+AC0-101,+AC0-18,,,4G,,,,312.0,900.0,+AC0-102,+AC0-20,,,4G,,,,80.0,900.0,+AC0-102,+AC0-20,,,4G,,,,342.0,66811.0,+AC0-103,+AC0-17,,,4G,,,,33.0,5145.0,+AC0-103,+AC0-20,,,4G,,,,205.0,5145.0,+AC0-104,+AC0-20,,,4G,,,,321.0,5145.0,+AC0-105,+AC0-20,,,4G,,,,80.0,5145.0,+AC0-105,+AC0-19,,,4G,,,,33.0,66811.0,+AC0-107,+AC0-20,,,4G,,,,72.0,66811.0,+AC0-108,+AC0-20,,,4G,,,,106.0,66811.0,+AC0-108,+AC0-20,,,,,,,,,,,,,,,,,,,,,,,POINT (+AC0-76.57231 44.254966)
2019+AC0-11+AC0-24 12:25:15,+AC0-76.57231,44.254965999999996,0,TELUS,302610,3026105600900003,,540113,3,56009,4G,LTE,+AC0-108,+AC0-11,8.2,+AC0-,+AC0-72,66811,6917,51,46,68,68,10,G,D,,,,,,,,,,UPLOAD/DOWNLOAD,M,13,1,,,+AC0-1,1000,25.103.21.195,6.0,,,,,303,3,83DD1,DAC9,138268931,17.6,309,samsung:SM+AC0-G970U:PPR1.180610.011,L66,,,,4G,,,,417.0,5145.0,+AC0-97,+AC0-16,,,4G,,,,274.0,900.0,+AC0-98,+AC0-14,,,4G,,,,46.0,5145.0,+AC0-98,+AC0-12,,,4G,,,,233.0,900.0,+AC0-101,+AC0-19,,,4G,,,,33.0,5145.0,+AC0-101,+AC0-19,,,4G,,,,93.0,900.0,+AC0-102,+AC0-20,,,4G,,,,80.0,5145.0,+AC0-102,+AC0-19,,,4G,,,,348.0,900.0,+AC0-103,+AC0-16,,,4G,,,,321.0,5145.0,+AC0-103,+AC0-19,,,4G,,,,312.0,900.0,+AC0-104,+AC0-20,,,4G,,,,80.0,900.0,+AC0-104,+AC0-20,,,4G,,,,33.0,66811.0,+AC0-115,+AC0-18,,,4G,,,,83.0,66811.0,+AC0-115,+AC0-19,,,4G,,,,72.0,66811.0,+AC0-116,+AC0-20,,,4G,,,,342.0,66811.0,+AC0-116,+AC0-20,,,4G,,,,106.0,66811.0,+AC0-116,+AC0-20,,,,,,,,,,,,,,,,,,,,,,,POINT (+AC0-76.57231 44.254966)
2019+AC0-11+AC0-24 12:25:16,+AC0-76.57231,44.254965999999996,0,TELUS,302610,3026105600900003,,540113,3,56009,4G,LTE,+AC0-108,+AC0-11,8.2,+AC0-,+AC0-72,66811,15037,284,46,68,68,9,G,D,,,,,,,,,,UPLOAD/DOWNLOAD,M,13,1,,,+AC0-1,1000,25.103.21.195,6.0,,,,,304,3,83DD1,DAC9,138268931,17.6,309,samsung:SM+AC0-G970U:PPR1.180610.011,L66,,,,4G,,,,417.0,5145.0,+AC0-97,+AC0-16,,,4G,,,,274.0,900.0,+AC0-98,+AC0-14,,,4G,,,,46.0,5145.0,+AC0-98,+AC0-12,,,4G,,,,233.0,900.0,+AC0-101,+AC0-19,,,4G,,,,33.0,5145.0,+AC0-101,+AC0-19,,,4G,,,,93.0,900.0,+AC0-102,+AC0-20,,,4G,,,,80.0,5145.0,+AC0-102,+AC0-19,,,4G,,,,348.0,900.0,+AC0-103,+AC0-16,,,4G,,,,321.0,5145.0,+AC0-103,+AC0-19,,,4G,,,,312.0,900.0,+AC0-104,+AC0-20,,,4G,,,,80.0,900.0,+AC0-104,+AC0-20,,,4G,,,,33.0,66811.0,+AC0-115,+AC0-18,,,4G,,,,83.0,66811.0,+AC0-115,+AC0-19,,,4G,,,,72.0,66811.0,+AC0-116,+AC0-20,,,4G,,,,342.0,66811.0,+AC0-116,+AC0-20,,,4G,,,,106.0,66811.0,+AC0-116,+AC0-20,,,,,,,,,,,,,,,,,,,,,,,POINT (+AC0-76.57231 44.254966)
2019+AC0-11+AC0-24 12:25:17,+AC0-76.57231,44.254965999999996,0,TELUS,302610,3026105600900003,,540113,3,56009,4G,LTE,+AC0-101,+AC0-11,5.6,+AC0-,+AC0-72,66811,23406,417,46,68,68,9,G,D,,,,,,,,,,UPLOAD/DOWNLOAD,M,13,1,,,+AC0-1,1000,25.103.21.195,6.0,,,,,305,3,83DD1,DAC9,138268931,17.6,309,samsung:SM+AC0-G970U:PPR1.180610.011,L66,,,,4G,,,,417.0,5145.0,+AC0-96,+AC0-14,,,4G,,,,274.0,900.0,+AC0-97,+AC0-14,,,4G,,,,46.0,5145.0,+AC0-99,+AC0-11,,,4G,,,,80.0,900.0,+AC0-100,+AC0-17,,,4G,,,,33.0,5145.0,+AC0-101,+AC0-18,,,4G,,,,312.0,900.0,+AC0-102,+AC0-18,,,4G,,,,348.0,900.0,+AC0-102,+AC0-16,,,4G,,,,233.0,900.0,+AC0-102,+AC0-19,,,4G,,,,93.0,900.0,+AC0-104,+AC0-20,,,4G,,,,33.0,66811.0,+AC0-106,+AC0-16,,,4G,,,,342.0,66811.0,+AC0-106,+AC0-14,,,4G,,,,321.0,5145.0,+AC0-107,+AC0-18,,,4G,,,,205.0,5145.0,+AC0-108,+AC0-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (+AC0-76.57231 44.254966)
2019+AC0-11+AC0-24 12:25:18,+AC0-76.57231,44.254965999999996,0,TELUS,302610,3026105600900003,,540113,3,56009,4G,LTE,+AC0-101,+AC0-11,5.6,+AC0-,+AC0-72,66811,23406,417,46,68,68,9,G,D,,,,,,,,,,,M,13,1,,,+AC0-1,1000,25.103.21.195,6.0,DOWNLOAD ERROR,,,,305,3,83DD1,DAC9,138268931,17.6,309,samsung:SM+AC0-G970U:PPR1.180610.011,L66,,,,4G,,,,417.0,5145.0,+AC0-96,+AC0-14,,,4G,,,,274.0,900.0,+AC0-97,+AC0-14,,,4G,,,,46.0,5145.0,+AC0-99,+AC0-11,,,4G,,,,80.0,900.0,+AC0-100,+AC0-17,,,4G,,,,33.0,5145.0,+AC0-101,+AC0-18,,,4G,,,,312.0,900.0,+AC0-102,+AC0-18,,,4G,,,,348.0,900.0,+AC0-102,+AC0-16,,,4G,,,,233.0,900.0,+AC0-102,+AC0-19,,,4G,,,,93.0,900.0,+AC0-104,+AC0-20,,,4G,,,,33.0,66811.0,+AC0-106,+AC0-16,,,4G,,,,342.0,66811.0,+AC0-106,+AC0-14,,,4G,,,,321.0,5145.0,+AC0-107,+AC0-18,,,4G,,,,205.0,5145.0,+AC0-108,+AC0-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (+AC0-76.57231 44.254966)
2019+AC0-11+AC0-24 12:25:18,+AC0-76.57231,44.254965000000006,0,TELUS,302610,3026105600900003,,540113,3,56009,4G,LTE,+AC0-101,+AC0-11,5.6,+AC0-,+AC0-72,66811,11868,166,46,68,68,10,G,D,,,,,,,,,,,M,13,1,,,+AC0-1,1000,25.103.21.195,6.0,,,,,306,3,83DD1,DAC9,138268931,17.6,309,samsung:SM+AC0-G970U:PPR1.180610.011,L66,,,,4G,,,,417.0,5145.0,+AC0-96,+AC0-14,,,4G,,,,274.0,900.0,+AC0-97,+AC0-14,,,4G,,,,46.0,5145.0,+AC0-99,+AC0-11,,,4G,,,,80.0,900.0,+AC0-100,+AC0-17,,,4G,,,,33.0,5145.0,+AC0-101,+AC0-18,,,4G,,,,312.0,900.0,+AC0-102,+AC0-18,,,4G,,,,348.0,900.0,+AC0-102,+AC0-16,,,4G,,,,233.0,900.0,+AC0-102,+AC0-19,,,4G,,,,93.0,900.0,+AC0-104,+AC0-20,,,4G,,,,33.0,66811.0,+AC0-106,+AC0-16,,,4G,,,,342.0,66811.0,+AC0-106,+AC0-14,,,4G,,,,321.0,5145.0,+AC0-107,+AC0-18,,,4G,,,,205.0,5145.0,+AC0-108,+AC0-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (+AC0-76.57231 44.25496500000001)
